191.4375,-2.875,88.3125,100,100,100,97.1306604306905,66.83419801124083,a
191.5625,-1.125,89.125,100,100,100,97.90721595468622,66.38660003560442,a
190.5,-1.0,89.1875,100,100,100,96.74238266869266,65.93900205996795,a
189.25,-1.0625,89.6875,100,100,100,96.74238266869266,66.38660003560442,a
189.125,-1.1875,89.875,100,100,100,96.74238266869266,65.93900205996795,a
189.1875,-1.625,89.4375,100,100,100,96.74238266869266,66.38660003560442,a
188.5,-2.375,89.25,100,100,100,96.35410490669474,65.93900205996795,a
189.4375,-2.25,89.3125,100,100,100,97.90721595468622,65.49140408433153,a
189.3125,-2.0,88.75,100,100,100,96.35410490669474,65.04380610869512,a
189.6875,-2.0625,88.9375,100,100,100,96.35410490669474,66.38660003560442,a
190.0625,-1.9375,88.6875,100,100,100,96.74238266869266,65.93900205996795,a
190.3125,-1.875,88.625,100,100,100,96.74238266869266,65.93900205996795,a
190.5,-2.125,88.875,100,100,100,95.9658271446969,65.49140408433153,a
190.125,-2.0,89.4375,100,100,100,96.35410490669474,65.49140408433153,a
191.0625,-1.5625,88.875,100,100,100,96.74238266869266,65.04380610869512,a
192.0,-1.125,88.1875,100,100,100,95.9658271446969,64.5962081330587,a
192.3125,-1.125,88.1875,100,100,100,95.9658271446969,65.49140408433153,a
192.4375,-1.25,88.25,100,100,100,95.57754938269903,64.5962081330587,a
192.1875,-1.3125,88.5,100,100,100,95.9658271446969,64.14861015742227,a
193.875,-1.1875,88.625,100,100,100,95.57754938269903,64.14861015742227,a
194.375,-1.375,88.5,100,100,100,96.35410490669474,64.5962081330587,a
193.5,-1.4375,88.25,100,100,100,95.57754938269903,65.04380610869512,a
194.6875,-1.5,87.9375,100,100,100,96.74238266869266,63.2534142061494,a
195.125,-1.6875,88.25,100,100,100,95.9658271446969,64.14861015742227,a
194.9375,-1.1875,88.3125,100,100,100,95.9658271446969,63.2534142061494,a
195.125,-2.75,89.125,100,100,100,95.57754938269903,63.701012181785806,a
195.9375,-2.375,89.125,100,100,100,95.9658271446969,63.2534142061494,a
196.6875,-2.1875,89.25,100,100,100,95.18927162070118,63.2534142061494,a
197.875,-2.125,89.1875,100,100,100,95.18927162070118,63.2534142061494,a
196.5625,-3.1875,90.4375,97.8167609456234,100,100,95.9658271446969,62.80581623051296,a
195.5625,-3.625,90.4375,100,100,100,95.57754938269903,62.80581623051296,a
195.25,-3.4375,90.3125,99.65830690252758,100,100,94.80099385870331,63.701012181785806,a
196.0625,-2.9375,90.375,100,100,100,95.18927162070118,63.2534142061494,a
196.75,-2.625,89.8125,100,100,100,95.18927162070118,62.358218254876554,a
196.6875,-2.625,89.375,100,100,100,95.18927162070118,62.358218254876554,a
197.0625,-2.5625,89.1875,100,100,100,95.9658271446969,62.358218254876554,a
198.875,-1.5,89.6875,100,100,100,94.80099385870331,62.80581623051296,a
198.125,-2.0625,89.4375,99.65830690252758,100,100,94.80099385870331,62.358218254876554,a
198.3125,-2.0,89.125,99.19792041330153,100,100,94.80099385870331,63.2534142061494,a
198.625,-1.875,88.3125,100,100,100,95.18927162070118,62.80581623051296,a
198.75,-2.0,88.4375,100,100,100,94.41271609670542,62.358218254876554,a
198.5,-2.25,89.1875,99.19792041330153,100,100,94.41271609670542,62.358218254876554,a
199.75,-1.375,88.4375,99.65830690252758,100,100,95.57754938269903,62.80581623051296,a
198.5625,-1.5,88.5,100,100,100,94.80099385870331,61.46302230360367,a
198.5625,-1.625,88.0625,99.19792041330153,100,100,94.80099385870331,61.910620279240106,a
198.125,-2.0625,88.0,99.65830690252758,100,100,94.80099385870331,61.01542432796727,a
198.4375,-1.75,87.8125,99.65830690252758,100,100,94.02443833470755,61.46302230360367,a
198.9375,-1.25,87.5,99.65830690252758,100,100,94.41271609670542,61.01542432796727,a
198.75,-0.9375,87.8125,98.7375339240755,100,100,94.41271609670542,61.01542432796727,a
198.125,-1.125,87.8125,100,100,100,94.41271609670542,60.567826352330826,a
198.5625,-1.125,87.125,99.19792041330153,100,100,94.02443833470755,60.12022837669441,a
196.5625,-1.5625,89.0,100,100,100,94.41271609670542,59.67263040105797,a
198.0625,-1.125,88.375,99.65830690252758,100,100,94.80099385870331,61.01542432796727,a
198.3125,-1.1875,87.75,98.7375339240755,100,100,94.02443833470755,60.567826352330826,a
198.6875,-1.0625,87.5625,98.7375339240755,100,100,94.02443833470755,61.46302230360367,a
199.375,-1.0,86.625,99.65830690252758,100,100,95.9658271446969,60.12022837669441,a
199.625,-1.1875,86.25,99.65830690252758,100,100,94.02443833470755,60.12022837669441,a
198.625,-1.9375,87.4375,100,100,100,94.02443833470755,60.12022837669441,a
197.875,-2.0625,87.6875,99.19792041330153,100,100,94.02443833470755,60.12022837669441,a
198.1875,-2.0,87.5,99.19792041330153,100,100,94.80099385870331,60.12022837669441,a
198.8125,-1.9375,87.5625,99.65830690252758,100,100,94.02443833470755,60.12022837669441,a
198.4375,-1.625,87.1875,99.19792041330153,100,100,94.41271609670542,59.67263040105797,a
198.125,-2.1875,87.1875,99.19792041330153,100,97.47200101025254,93.63616057270971,59.67263040105797,a
198.75,-2.125,87.375,99.19792041330153,100,100,94.02443833470755,59.22503242542154,a
198.0625,-2.375,87.5,99.19792041330153,100,100,94.02443833470755,59.67263040105797,a
199.3125,-2.0625,87.4375,99.19792041330153,100,100,93.63616057270971,58.7774344497851,a
199.3125,-2.125,87.375,98.7375339240755,100,100,94.02443833470755,58.7774344497851,a
199.75,-1.9375,87.4375,99.19792041330153,100,100,93.24788281071186,58.7774344497851,a
200.5,-1.875,87.0,99.19792041330153,100,100,95.57754938269903,59.22503242542154,a
200.9375,-1.8125,87.1875,98.7375339240755,100,100,94.41271609670542,59.22503242542154,a
199.9375,-2.4375,87.375,98.7375339240755,100,100,94.41271609670542,59.22503242542154,a
201.0,-1.9375,87.5625,99.65830690252758,100,100,93.63616057270971,58.7774344497851,a
200.8125,-2.625,86.875,98.7375339240755,100,100,93.63616057270971,57.43464052287584,a
200.875,-2.1875,87.375,98.7375339240755,100,100,93.63616057270971,58.7774344497851,a
201.1875,-2.0,87.9375,99.65830690252758,100,100,94.02443833470755,59.67263040105797,a
202.0,-1.625,88.125,99.19792041330153,100,100,93.24788281071186,58.7774344497851,a
202.6875,-1.1875,88.125,98.7375339240755,100,100,94.41271609670542,58.7774344497851,a
202.6875,-1.375,87.875,99.65830690252758,100,100,93.24788281071186,59.22503242542154,a
202.9375,-1.125,87.3125,98.7375339240755,100,100,94.41271609670542,58.32983647414869,a
202.625,-1.8125,87.25,99.19792041330153,100,100,93.24788281071186,58.7774344497851,a
201.25,-1.625,86.8125,98.7375339240755,100,100,93.63616057270971,58.7774344497851,a
200.875,-2.0,87.6875,98.27714743484945,100,100,93.63616057270971,59.22503242542154,a
201.5625,-1.3125,87.75,98.7375339240755,100,100,93.63616057270971,58.32983647414869,a
201.0625,-1.25,87.9375,100,100,100,93.24788281071186,58.7774344497851,a
201.0625,-0.8125,88.6875,99.19792041330153,100,100,94.02443833470755,58.7774344497851,a
201.0,-0.9375,88.6875,99.19792041330153,100,100,93.63616057270971,59.22503242542154,a
201.375,-0.5,88.375,99.19792041330153,100,100,92.85960504871399,58.7774344497851,a
202.9375,0.0,88.375,98.27714743484945,100,100,93.63616057270971,59.22503242542154,a
202.625,-0.8125,88.4375,99.65830690252758,100,100,93.24788281071186,57.88223849851225,a
201.875,-1.25,88.625,98.27714743484945,100,100,94.41271609670542,58.32983647414869,a
202.1875,-1.0625,88.5,99.19792041330153,100,100,93.63616057270971,58.32983647414869,a
202.6875,-0.75,88.6875,99.65830690252758,100,100,93.63616057270971,59.22503242542154,a
202.375,-1.0,88.5,98.7375339240755,100,100,93.63616057270971,59.22503242542154,a
202.875,-0.6875,88.3125,99.65830690252758,100,100,94.41271609670542,59.67263040105797,a
202.5,-0.9375,88.25,98.7375339240755,100,100,92.85960504871399,59.67263040105797,a
203.0,-0.875,88.1875,99.19792041330153,100,100,93.63616057270971,59.22503242542154,a
202.625,-1.25,88.4375,100,100,100,94.02443833470755,59.67263040105797,a
202.375,-1.625,88.3125,98.27714743484945,100,100,93.24788281071186,60.12022837669441,a
202.25,-2.0625,88.4375,99.19792041330153,100,100,93.24788281071186,59.22503242542154,a
200.625,-2.75,88.5,98.7375339240755,100,100,93.24788281071186,58.7774344497851,a
200.625,-2.875,88.8125,98.27714743484945,100,100,93.24788281071186,58.7774344497851,a
201.125,-2.6875,88.75,98.7375339240755,100,100,90.91821623872467,58.32983647414869,a
201.375,-2.375,89.1875,98.27714743484945,100,100,93.24788281071186,58.7774344497851,a
201.5625,-2.0,89.25,99.19792041330153,100,100,93.24788281071186,59.67263040105797,a
201.875,-2.1875,88.375,97.35637445639735,100,100,93.24788281071186,58.32983647414869,a
202.125,-2.1875,88.1875,99.19792041330153,100,100,93.24788281071186,59.22503242542154,a
202.875,-2.0,87.8125,98.7375339240755,100,100,93.24788281071186,59.22503242542154,a
203.125,-1.9375,87.4375,100,100,100,93.63616057270971,59.22503242542154,a
202.5625,-2.1875,87.5625,99.19792041330153,100,100,92.85960504871399,59.67263040105797,a
202.0,-2.5625,87.6875,98.7375339240755,100,100,93.63616057270971,59.67263040105797,a
202.125,-2.5,87.5,99.19792041330153,100,100,92.85960504871399,61.01542432796727,a
200.875,-2.9375,87.5,99.65830690252758,100,98.02763987655976,93.24788281071186,59.22503242542154,a
201.0625,-2.4375,86.9375,98.7375339240755,100,100,94.02443833470755,59.22503242542154,a
200.5,-2.3125,86.75,98.7375339240755,100,100,93.24788281071186,60.12022837669441,a
200.9375,-2.0625,86.5625,98.7375339240755,100,100,93.63616057270971,59.67263040105797,a
201.1875,-2.0,86.75,98.27714743484945,100,100,93.24788281071186,60.12022837669441,a
201.4375,-2.125,87.125,98.7375339240755,100,100,92.4713272867161,58.32983647414869,a
201.125,-2.6875,86.0,98.7375339240755,100,100,94.02443833470755,59.22503242542154,a
201.0625,-2.625,86.4375,99.19792041330153,100,100,93.24788281071186,58.7774344497851,a
200.625,-2.8125,86.4375,95.97521498871926,100,100,92.85960504871399,58.32983647414869,a
200.6875,-2.625,87.3125,98.7375339240755,100,100,94.02443833470755,57.88223849851225,a
200.125,-3.125,86.5625,99.19792041330153,100,100,91.69477176272039,58.32983647414869,a
199.5,-3.5625,85.875,99.65830690252758,100,100,93.24788281071186,58.32983647414869,a
199.9375,-3.4375,86.0625,99.19792041330153,100,100,92.85960504871399,57.88223849851225,a
199.625,-3.625,86.0625,97.8167609456234,100,100,92.4713272867161,57.88223849851225,a
199.1875,-3.5,86.0,98.7375339240755,100,100,92.85960504871399,57.88223849851225,a
199.25,-3.0,86.6875,99.65830690252758,100,100,92.85960504871399,58.32983647414869,a
197.5,-2.0625,86.8125,98.7375339240755,100,100,92.4713272867161,58.32983647414869,a
195.8125,-1.5,87.125,97.8167609456234,100,100,93.24788281071186,58.32983647414869,a
194.75,-1.375,88.0,98.27714743484945,100,100,93.24788281071186,58.32983647414869,a
194.8125,-0.75,87.375,98.27714743484945,100,100,93.24788281071186,58.32983647414869,a
193.3125,-0.6875,87.375,98.7375339240755,100,100,93.63616057270971,59.67263040105797,a
195.125,-0.25,86.0,97.8167609456234,100,100,93.24788281071186,59.67263040105797,a
193.75,-0.5625,87.6875,98.7375339240755,100,100,93.24788281071186,58.7774344497851,a
194.1875,-0.5625,88.0,97.8167609456234,100,100,93.24788281071186,59.22503242542154,a
195.0625,-0.6875,88.0,98.7375339240755,100,98.58327874286715,92.85960504871399,56.539444571602964,a
195.1875,-0.75,88.75,98.7375339240755,100,98.58327874286715,92.4713272867161,59.67263040105797,a
194.25,-1.3125,88.8125,100,100,98.58327874286715,92.85960504871399,59.67263040105797,a
193.8125,-1.4375,88.25,98.7375339240755,100,98.58327874286715,93.63616057270971,58.32983647414869,a
193.75,-1.3125,88.5625,98.27714743484945,100,99.13891760917437,92.85960504871399,60.12022837669441,a
193.875,-1.125,88.3125,95.97521498871926,100,98.58327874286715,93.63616057270971,58.7774344497851,a
193.1875,-1.3125,88.125,97.8167609456234,100,98.58327874286715,92.4713272867161,58.32983647414869,a
193.625,-1.1875,88.0,98.27714743484945,100,99.13891760917437,92.4713272867161,57.88223849851225,a
193.6875,-1.1875,88.0,97.8167609456234,100,98.58327874286715,91.69477176272039,59.22503242542154,a
194.375,-1.1875,88.1875,98.7375339240755,100,98.02763987655976,92.4713272867161,58.32983647414869,a
194.5625,-1.25,88.0625,97.8167609456234,100,98.58327874286715,92.4713272867161,58.32983647414869,a
193.5625,-2.0625,87.1875,98.7375339240755,100,98.58327874286715,93.24788281071186,58.32983647414869,a
192.6875,-2.5625,87.125,98.7375339240755,100,98.58327874286715,92.85960504871399,58.32983647414869,a
193.875,-2.25,87.5625,98.27714743484945,100,99.69455647548168,92.08304952471823,58.7774344497851,a
193.75,-2.375,88.25,98.27714743484945,100,98.02763987655976,92.4713272867161,58.32983647414869,a
194.125,-2.25,88.375,98.27714743484945,100,98.02763987655976,93.24788281071186,58.32983647414869,a
194.25,-2.0,88.0,97.8167609456234,100,99.13891760917437,92.4713272867161,58.32983647414869,a
194.0,-2.0,88.375,98.27714743484945,100,98.58327874286715,92.4713272867161,58.32983647414869,a
194.25,-2.125,88.3125,96.89598796717134,100,98.58327874286715,92.85960504871399,57.88223849851225,a
195.6875,-1.5,87.8125,97.8167609456234,100,98.02763987655976,91.69477176272039,58.32983647414869,a
195.4375,-1.625,87.75,98.27714743484945,100,98.58327874286715,92.85960504871399,57.88223849851225,a
197.25,-0.9375,87.875,97.8167609456234,100,98.02763987655976,91.69477176272039,57.88223849851225,a
196.9375,-0.9375,87.75,98.27714743484945,100,98.58327874286715,92.85960504871399,58.7774344497851,a
197.25,-0.9375,87.625,98.7375339240755,100,97.47200101025254,92.08304952471823,58.32983647414869,a
197.75,-0.75,87.875,96.43560147794528,100,98.58327874286715,92.08304952471823,59.67263040105797,a
198.0625,-0.4375,88.125,97.35637445639735,100,98.58327874286715,91.69477176272039,58.7774344497851,a
199.5625,0.625,88.3125,97.8167609456234,100,98.02763987655976,92.4713272867161,59.67263040105797,a
199.4375,0.375,88.375,97.35637445639735,100,99.13891760917437,92.4713272867161,58.7774344497851,a
199.875,0.5,87.75,98.27714743484945,100,99.13891760917437,93.24788281071186,58.32983647414869,a
200.25,0.625,87.5625,97.8167609456234,100,97.47200101025254,91.69477176272039,58.32983647414869,a
198.625,0.125,87.6875,98.27714743484945,100,98.02763987655976,92.08304952471823,58.32983647414869,a
199.125,0.0,88.1875,97.8167609456234,100,98.02763987655976,92.4713272867161,58.32983647414869,a
199.0625,-0.5625,88.4375,98.7375339240755,100,98.58327874286715,92.85960504871399,58.7774344497851,a
198.125,-0.6875,87.5,98.27714743484945,100,98.58327874286715,92.4713272867161,58.32983647414869,a
198.5,-0.5625,87.6875,97.8167609456234,100,99.13891760917437,92.08304952471823,58.32983647414869,a
198.9375,-0.5625,87.75,98.27714743484945,100,98.58327874286715,93.24788281071186,57.88223849851225,a
198.375,-0.6875,88.0625,97.8167609456234,100,97.47200101025254,92.4713272867161,58.32983647414869,a
199.6875,-0.3125,87.4375,97.35637445639735,100,98.02763987655976,92.85960504871399,57.88223849851225,a
200.1875,-0.625,87.3125,97.8167609456234,100,98.58327874286715,92.08304952471823,58.32983647414869,a
198.6875,-1.5,87.3125,97.35637445639735,100,98.02763987655976,92.85960504871399,57.43464052287584,a
198.3125,-1.8125,87.8125,98.27714743484945,100,98.58327874286715,92.4713272867161,59.67263040105797,a
198.8125,-1.6875,88.0,97.35637445639735,100,99.13891760917437,92.08304952471823,56.987042547239376,a
198.75,-1.625,87.25,98.7375339240755,100,97.47200101025254,92.4713272867161,59.22503242542154,a
198.9375,-1.5,87.5,97.35637445639735,100,99.13891760917437,92.4713272867161,57.88223849851225,a
198.9375,-1.5625,87.6875,96.43560147794528,100,98.02763987655976,92.4713272867161,57.43464052287584,a
199.25,-1.4375,87.5625,97.35637445639735,100,97.47200101025254,92.08304952471823,57.43464052287584,a
199.4375,-1.4375,87.6875,98.27714743484945,100,98.02763987655976,93.63616057270971,58.32983647414869,a
199.5625,-1.6875,87.875,97.8167609456234,100,96.91636214394524,91.69477176272039,58.32983647414869,a
199.5625,-1.75,87.75,95.97521498871926,100,98.02763987655976,92.08304952471823,57.88223849851225,a
199.625,-1.625,87.875,97.8167609456234,100,96.91636214394524,92.85960504871399,57.88223849851225,a
200.0,-1.375,87.6875,98.27714743484945,100,96.91636214394524,92.4713272867161,58.32983647414869,a
200.375,-1.5,87.9375,97.8167609456234,100,98.02763987655976,91.69477176272039,57.88223849851225,a
200.0,-1.8125,88.0625,96.89598796717134,100,97.47200101025254,92.08304952471823,57.88223849851225,a
201.25,-1.3125,87.6875,97.35637445639735,100,98.58327874286715,91.69477176272039,57.43464052287584,a
200.875,-1.0,87.25,100,100,98.02763987655976,92.08304952471823,57.88223849851225,a
200.5,-1.125,87.125,97.35637445639735,100,98.58327874286715,91.69477176272039,58.32983647414869,a
200.5625,-1.1875,87.25,98.27714743484945,100,99.13891760917437,91.69477176272039,59.22503242542154,a
199.6875,-1.5,87.3125,96.89598796717134,100,98.58327874286715,92.4713272867161,57.88223849851225,a
199.625,-1.375,87.3125,97.35637445639735,100,96.91636214394524,92.08304952471823,57.88223849851225,a
199.0625,-1.5,87.375,96.89598796717134,100,98.02763987655976,92.08304952471823,57.88223849851225,a
199.0625,-1.3125,87.1875,97.35637445639735,100,98.58327874286715,92.08304952471823,57.43464052287584,a
199.75,-1.0,87.375,97.35637445639735,100,97.47200101025254,90.14166071472891,57.88223849851225,a
200.8125,-0.5625,87.6875,98.7375339240755,100,97.47200101025254,92.08304952471823,58.7774344497851,a
200.1875,-0.625,87.9375,97.8167609456234,100,98.02763987655976,92.4713272867161,57.43464052287584,a
200.375,-0.5,88.625,96.89598796717134,100,99.13891760917437,93.24788281071186,57.88223849851225,a
200.1875,-0.9375,88.125,97.35637445639735,100,96.91636214394524,92.08304952471823,59.67263040105797,a
200.3125,-1.1875,87.375,97.8167609456234,100,97.47200101025254,92.4713272867161,58.7774344497851,a
201.1875,-0.875,87.3125,97.35637445639735,100,96.91636214394524,92.08304952471823,58.32983647414869,a
201.0625,-1.0,87.3125,97.35637445639735,100,97.47200101025254,92.85960504871399,58.32983647414869,a
201.3125,-0.875,87.1875,97.8167609456234,100,96.91636214394524,93.24788281071186,58.32983647414869,a
200.8125,-1.125,86.9375,97.35637445639735,100,96.91636214394524,92.4713272867161,58.7774344497851,a
200.5625,-1.3125,86.6875,98.27714743484945,100,98.02763987655976,92.08304952471823,57.88223849851225,a
200.875,-1.125,86.75,97.35637445639735,100,97.47200101025254,91.69477176272039,58.7774344497851,a
201.125,-1.0,86.3125,97.8167609456234,100,98.58327874286715,91.69477176272039,57.88223849851225,a
200.75,-1.25,86.125,97.8167609456234,100,96.91636214394524,92.08304952471823,58.7774344497851,a
200.6875,-1.1875,86.0625,97.35637445639735,100,98.02763987655976,92.4713272867161,58.7774344497851,a
200.9375,-1.125,86.1875,97.35637445639735,100,97.47200101025254,92.08304952471823,58.32983647414869,a
200.375,-1.4375,86.0,98.7375339240755,100,98.02763987655976,92.08304952471823,59.22503242542154,a
200.3125,-1.3125,86.5,97.8167609456234,100,97.47200101025254,91.69477176272039,58.7774344497851,a
200.0625,-1.5,86.875,97.35637445639735,100,97.47200101025254,91.69477176272039,58.7774344497851,a
199.6875,-1.5,86.625,97.35637445639735,100,96.91636214394524,93.63616057270971,58.32983647414869,a
199.875,-1.375,86.6875,96.89598796717134,100,96.91636214394524,91.69477176272039,58.7774344497851,a
199.6875,-1.5,86.875,93.21289605336298,100,96.36072327763793,92.4713272867161,59.67263040105797,a
200.3125,-1.1875,86.75,97.8167609456234,100,97.47200101025254,91.69477176272039,57.88223849851225,a
200.25,-1.375,86.875,97.8167609456234,100,97.47200101025254,92.08304952471823,58.7774344497851,a
200.4375,-1.375,86.875,97.35637445639735,100,98.02763987655976,92.4713272867161,58.32983647414869,a
200.0625,-1.5625,86.25,98.27714743484945,100,97.47200101025254,92.08304952471823,57.88223849851225,a
199.6875,-1.6875,85.9375,97.35637445639735,100,98.58327874286715,91.69477176272039,57.88223849851225,a
200.1875,-1.4375,86.4375,97.8167609456234,100,96.91636214394524,92.08304952471823,58.32983647414869,a
200.1875,-1.4375,86.4375,98.7375339240755,100,96.91636214394524,91.69477176272039,58.32983647414869,a
200.1875,-1.375,86.5,97.35637445639735,100,97.47200101025254,91.69477176272039,58.32983647414869,a
199.875,-1.5,86.4375,97.8167609456234,100,96.36072327763793,92.08304952471823,58.32983647414869,a
200.5625,-1.125,86.0625,97.35637445639735,100,98.58327874286715,91.30649400072251,58.32983647414869,a
201.125,-1.0,85.9375,97.8167609456234,100,96.36072327763793,91.69477176272039,57.43464052287584,a
